"Díaz y Díaz, Manuel C.","Valerio del Bierzo: su persona, su obra.",===> Solicitar a/por: DIMED: BS416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guijarro González, Susana","Maestros, escuelas y libros: el universo cultural de las catedrales en la Castilla medieval.",===> Solicitar a/por: DIMED: BS417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bozóky, Edina; Schmitt, Jean Claude, pról.",La politique des reliques de Constantin à Saint Louis.,===> Solicitar a/por: DIMED: BS52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires: ; Incl. ref.,0000 Impreso General Es,===> Solicitar a/por: DIMED: BS52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vielhauer, Philipp","Historia de la literatura cristiana primitiva: introducción al Nuevo Testamento, los apócrifos y los padres apostólicos.",===> Solicitar a/por: DIMED: BS212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Besga Marroquín, Armando",Orígenes hispanogodos del Reino de Asturias.,===> Solicitar a/por: DIMED: BS211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Geary, Patrick J.",The myth of nations: the medieval origins of Europe.,===> Solicitar a/por: DIMED: BS211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rapp, Claudia",Holy bishops in late antiquity: the nature of Christian leadership in an age of transition.,===> Solicitar a/por: DIMED: BS27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alvar, Carlos; Lucía Megías, José Manuel",Diccionario filológico de literatura medieval española: textos y transmisión.,===> Solicitar a/por: DIMED: BS22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silos. Un milenio.,"Burgos: Universidad de Burgos, 2003. 4 v.: ilus.; Incl. ref.",===> Solicitar a/por: DIMED: BS22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Velázquez, Isabel",Hagiografía y culto a los santos en las Hispania Visigoda: aproximación a sus manifestaciones literarias.,"===> Solicitar a/por: DIMED: BS23, BS24, BS25, BS26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ory, Pascual",L'histoire culturelle.,===> Solicitar a/por: DIMED: BS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boureau, Alain","La religion de l'Etat: la construction de la République étatique dans le discours théologique de l'Occident médiéval, 1250-1350.",===> Solicitar a/por: DIMED: BS214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wagner, Anne, ed.",Les saints et l'histoire: sources hagiographiques du haut Moyen Age.,===> Solicitar a/por: DIMED: BS213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"López Vilar, Marta, ed.",Dos viajes al más allá.,===> Solicitar a/por: DIMED: BS218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Parsons, John Carmi, ed.; Wheeler, Bonnie, ed.",Medieval mothering.,===> Solicitar a/por: DIMED: BS217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vicente García, Luis Miguel",Estrellas y astrólogos en la literatura medieval española.,===> Solicitar a/por: DIMED: BS216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Paladio; Sansegundo Valls, León E., ed.",El mundo de los padres del desierto -o- La Historia Lausíaca.,===> Solicitar a/por: DIMED: BS222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Justino,Apologías.,===> Solicitar a/por: DIMED: BS221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tertuliano; Prado, Germán, ed.",El Apologético.,===> Solicitar a/por: DIMED: BS221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"McCready, William David",Signs of sanctity: miracles in the thought of Gregory the Great.,===> Solicitar a/por: DIMED: BS220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ubierna, Pablo","El mundo mediterráneo en la antigüedad tardía, 300-800 d.C.",===> Solicitar a/por: DIMED: BS56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hermet, Guy",Histoire des nations et du nationalisme en Europe.,===> Solicitar a/por: DIMED: BS57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Allirot, Anne, ed.; Lecuppre, Gilles, ed.; Scordia, Lydwine, ed.","Royautés imaginaires, XIIe-XVIe siècles: actes du colloque.",===> Solicitar a/por: DIMED: BS57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"González Garzón, Ignacio; Rodríguez Ortega, Idoia; Finat Alonso, Begoña",Scriptorium: el descubrimiento de la escritura.,===> Solicitar a/por: DIMED: BS53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aigle, Denise, ed.",Miracle et Karáma: hagiographies médiévales comparées 2.,===> Solicitar a/por: DIMED: BS58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thomas, Yan",Los artificios de las instituciones: estudios del derecho romano.,===> Solicitar a/por: DIMED: BS59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trevijano, Ramón",Patrología.,===> Solicitar a/por: DIMED: BS510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Borrero, Luis Alberto, comp.; Barberena, Ramiro, comp. Instituto Multidisciplinario de Historia y Ciencias Humanas. Departamento de Investigaciones Prehistóricas y Arqueológicas",Arqueología del norte de la Isla Grande de Tierra del Fuego.,===> Solicitar a/por: DIPA: 3-4-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lupo, Silvia","La influencia extranjera, el Alto Egipto y Tell El Ghaba, Norte de Sinaí, durante la dinastía XXVI, siglos VII-VI A.C., a través de los hallazgos cerámicos.",===> Solicitar a/por: DEGIP: 2-1-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sanguinetti de Bórmida, Amalia C.","Salvataje arqueológico e investigaciones prehistóricas en el área de influencia de la represas hidroeléctrica Piedra del Aguila, hallazgos cerámicos.",===> Solicitar a/por: DEGIP: 2-1-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nami, Hugo G.; Borrero, Luis Alberto",Arqueología en Piedra del Aguila: prospecciones y propuestas metodológicas I: apuntes sobre la arqueología de salvataje en la Provincias del Neuquen y Río Negro.,===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nami, Hugo G.; Borrero, Luis Alberto",Arqueología en Piedra del Aguila II: análisis de los materiales de superficie. Argentina.,===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nami, Hugo G.; Borrero, Luis Alberto",Arqueología en Piedra del Aguila III: algunas hipótesis y propuestas de trabajo para una arqueología regional.,===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sanguinetti de Bórmida, Amalia C.; Curzio, Damiana E.",Excavaciones arqueológicas en el sitio Piedra del Aguila 11.,===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nami, Hugo G.","Nota sobre la presencia de "microhojas" y lascas de arista en los niveles medios de Piedra del Aguila 11.""ota sobre la presencia de "microhojas" y lascas de arista en los niveles medi""ta sobre la presencia de "microhojas" y lascas de ""a sobre la presencia de ",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"García Fitz, Francisco",La Edad Media guerra e ideología: justificaciones religiosas y jurídicas.,===> Solicitar a/por: DIMED: BS511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nami, Hugo G.",Observaciones experimentales sobre la réplica de las microhojas y lascas de arista de Piedra del Aguila 11.,===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Senatore, María Ximena",Tecnología cerámica.,===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aldazabal, Verónica Beatriz; Agueda Castro, María",Maderas empleadas en la construcción naval: embarcaciones halladas en la Cuenca del Plata y Atlántico Sur.,===> Solicitar a/por: DIPA: 3-4-52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aldazabal, Verónica Beatriz",Primeros pasos españoles en las costas patagónicas: la Expedición Magallanes y el naufragio de la Santiago.,===> Solicitar a/por: DIPA: 3-4-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aldazabal, Verónica Beatriz",La cerámica de manufactura de tradición indígena en Buenos Aires colonial.,===> Solicitar a/por: DIPA: 3-4-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aldazabal, Verónica Beatriz; Casanueva, Laura",Un sitio histórico en el partido de Rauch: Sitio La Colorada.,===> Solicitar a/por: DIPA: 3-4-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Menegaz, Adriana","Análisis del material faunístico procedente del sitio Piedra del Aguila 11, Neuquén, Argentina.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Borrero, Luis Alberto; Campán, P.; Martín, Fabiana; Borella, F.",La margen derecha del río Limay entre el cañadón del Potro y el cañadón Mencué: informe preliminar.,===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crivelli Montero, Eduardo A.; Pardiñas, U.; Fernández, M.M.; Bogazzi, M.; Chavin, A.; Fernández, V.; Lezcano, M.","Cueva Epullán Grande, Provincia del Neuquén: informe de avance.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prieto, A.; Stutz, S.","Vegetación del Holoceno en el norte de la estepa patagónica: palinología de la Cueva Epullán Grande, Neuquén.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Carreras, C.R.; Nieto, M.","Análisis de muestras de Austrocactus aff. bertinii de la Cueva Epullán Grande, Neuquén.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rivera, S.M.","Tratamiento y diagnóstico del material leñoso de la Cueva Epullán Grande, Neuquén.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Urrutia, M.E.; Bogazzi, E.","Determinación taxonómica de una semilla de cucurbitácea procedente de la Cueva Epullán Grande, Neuquén.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pérez de Micou, C.",Estudio de una faja de lana de la inhumación n. 8 de la Cueva Epullán Grande.,===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sanguinetti de Bórmida, Amalia C.",Aproximaciones a la comprensión del área de investigación Piedra del Aguila.,===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Instituto Multidisciplinario de Historia y Ciencias Humanas; Programa de Estudios Prehistóricos, PREP","Cronología regional, cultural y paleoambiental del área de investigación Piedra del Aguila.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Carballo Marina, Flavia; Borrero, Luis Alberto; Franco, Nora Viviana; Belardi, Juan Bautista; Horwitz, Victoria D.; Muñoz, A. Sebastián; Campán, Patricia; Martín, Fabiana M.; Borella, Florencia; García, María Fernanda; Muñoz, Federico; Savanti, Florencia; Lanata, José Luis","Arqueología de la costa del Lago Argentino, Provincia de Santa Cruz, Argentina.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Belardi, Juan Bautista; Borrero, Luis Alberto","El paisaje arqueológico de la margen del norte del Lago Argentino, Provincia de Santa Cruz, Argentina.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Borrero, Luis Alberto; Franco, Nora Viviana; Belardi, Juan Bautista; Horwitz, Victoria D.; Muñoz, A. Sebastián; Campán, Patricia; Martín, Fabiana M.; Borella, Florencia; García, María Fernanda; Muñoz, Federico; Savanti, Florencia; Lanata, José Luis; Carballo Marina, Flavia; Favier Dubois, Cristian; Stadler, Natalia; Hernández Llosas, María Isabel; Cepeda, Héctor; Muñoz, Federico; Cruz, Isabel","Arqueología del Cordón Baguales y sistema lacustre al sur del Lago Argentino, provincia de Santa Cruz.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"García, María Fernanda; Carballo Marina, Flavia; Campan, Patricia A.  Cruz, Isabel","Procesos de formación natural del registro arqueológico: lineamientos para su discusión en el Lago Rico, provincia de Santa Cruz, Argentina.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Muñoz, A. Sebastián","El registro arqueofaunístico del sitio campo del lago 2. Implicaciones para el estudio de los procesos de formación del registro arqueológico en la costa sur d el Lago Argentino, provincia de Santa Cruz, Argentina.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sanguinetti de Bórmida, Amalia C.","Informe sobre las investigaciones de la cuenca del Río Gallegos, Provicnia de Santa Cruz, Argentina.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eugenio, Emilio Osvaldo","Geoarqueología de la Cueva de "Las Buitreras", provincia de Santa Cruz.""eoarqueología de la Cueva de "Las Buitre""oarqueolog",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Scasso, Roberto A.; Eugenio, Emilio Osvaldo","Estudio sedimentológico de la Cueva de las Buitreras, Provincia de Santa Cruz, Argentina.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nami, Hugo G.","Nuevo registro de la excursión geomagnética post-pleistocénica en la Cueva de las Buitreras, Provincia de Santa Cruz.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prieto, Aldo R.; Stutz, Silvina; Pastorino, Susana","Arqueopalinología de la Cueva de las Buitreras, Provincia de Santa Cruz, Argentina.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Menegaz, Adriana N.; Nami, Hugo G.","Nota sobre los hallazgos paleontológicos de la fauna del pleistoceno final en la Cueva de las Buitreras, Provincia de Santa Cruz, Argentina.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nami, Hugo G.","Arqueología en la localidad arqueológica de Pali Aike, cuenca del Río Chico, Provincia de Santa Cruz, Argentina.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zarankin, Andrés; Senatore, María Ximena",""Hasta el Fin del Mundo": arqueología antártica.""Hasta el Fin del Mundo": arqueología antártica.""asta el Fin del Mundo": ""st",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gradin, Carlos J.; Trivi de Mandri, Matilde E.","Algunas observaciones sobre el paleoclima de Patagonia, centro meridional relacionado con los estudios arqueológicos.",===> Solicitar a/por: DIPA: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Suárez González, Ana I.",Patrimonio cultural de San Isidoro de León.,===> Solicitar a/por: DIMED: L12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bianchi, Luca, ed.",La filosofia nelle università secoli XIII-XIV.,===> Solicitar a/por: DIMED: L119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hartwig, Melinda","Tomb painting and identity in Ancient Thebes, I419-I372 BCE.",===> Solicitar a/por: DEGIP: 3-3-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gosline, Sheldon Lee",Writngs late Egyptian hieratic: a beginner's primer.,===> Solicitar a/por: DEGIP: 3-3-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
