Argentina. Instituto Nacional de Estad’stica y Censos,Estimaciones y proyecciones de poblaci—n 1950-2025.,===> Solicitar a/por: DIGEO:A256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,La pobreza en Santiago del Estero y la Banda.,===> Solicitar a/por: DIGEO:A261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,La pobreza en la ciudad de Neuqu_n.,===> Solicitar a/por: DIGEO:A262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,La pobreza en la ciudad de General Roca.,===> Solicitar a/por: DIGEO:A263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,La pobreza en el conurbano bonaerense.,===> Solicitar a/por: DIGEO:A264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,La pobreza en la ciudad de Posadas.,===> Solicitar a/por: DIGEO:A265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,La pobreza en la Argentina: indicadores de necesidades b‡sicas insatisfechas a partir de los datos del Censo Nacional de Poblaci—n y Vivienda 1980.,===> Solicitar a/por: DIGEO:A275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,Informe final.,===> Solicitar a/por: DIGEO:A298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Industria manufacturera: resultados definitivos, total del pa’s y jurisdicciones.",===> Solicitar a/por: DIGEO:A309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n, Familias y Viviendas, 1970: resultados obtenidos por muestra; total del pa’s.",===> Solicitar a/por: DIGEO:A457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n, Familias y Viviendas, 1970: resultados obtenidos por muestra; resultados provisionales.",===> Solicitar a/por: DIGEO:A457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n, Familias y Viviendas, 1970: resultados obtenidos por muestra.",===> Solicitar a/por: DIGEO:A458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n, Familias y Viviendas, 1970: resultados obtenidos por muestra; Neuqu_n.",===> Solicitar a/por: DIGEO:A459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n, Familias y Viviendas, 1970: resultados obtenidos por muestra; Gran Buenos Aires, Area Metropolitana.",===> Solicitar a/por: DIGEO:A460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n, Familias y Viviendas, 1970: resultados obtenidos por muestra; Corrientes.","===> Solicitar a/por: DIGEO:A461, A469",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n, Familias y Viviendas, 1970: resultados obtenidos por muestra; Santiago del Estero.",===> Solicitar a/por: DIGEO:A462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n, Familias y Viviendas, 1970: resultados obtenidos por muestra; Chaco.",===> Solicitar a/por: DIGEO:A463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n, Familias y Viviendas, 1970: resultados obtenidos por muestra; Capital Federal.",===> Solicitar a/por: DIGEO:A464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n, Familias y Viviendas, 1970: resultados obtenidos por muestra; La Pampa.",===> Solicitar a/por: DIGEO:A465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n, Familias y Viviendas, 1970: resultados obtenidos por muestra; Buenos Aires.",===> Solicitar a/por: DIGEO:A466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n, Familias y Viviendas, 1970: resultados obtenidos por muestra; Capital Federal.",===> Solicitar a/por: DIGEO:A467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, Buenos Aires: resultados definitivos.",===> Solicitar a/por: DIGEO:A468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, Capital Federal: resultados definitivos. ",===> Solicitar a/por: DIGEO:A471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, Corrientes: resultados definitivos.",===> Solicitar a/por: DIGEO:A472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, Misiones: presultados definitivos.",===> Solicitar a/por: DIGEO:A473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, San Juan: presultados definitivos.  ",===> Solicitar a/por: DIGEO:A474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, La Pampa: presultados definitivos.  ",===> Solicitar a/por: DIGEO:A475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, Catamarca: resultados definitivos.",===> Solicitar a/por: DIGEO:A476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, San Luis: presultados definitivos. ",===> Solicitar a/por: DIGEO:A477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, Neuqu_n: presultados definitivos.",===> Solicitar a/por: DIGEO:A478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, La Rioja: presultados definitivos.",===> Solicitar a/por: DIGEO:A479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, Formosa: presultados definitivos.",===> Solicitar a/por: DIGEO:A480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, Jujuy: resultados definitivos.",===> Solicitar a/por: DIGEO:A481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, Tierra del Fuego: resultados definitivos.",===> Solicitar a/por: DIGEO:A483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, Santiago del Estero: resultados definitivos.",===> Solicitar a/por: DIGEO:A484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, Santa Cruz: resultados definitivos.",===> Solicitar a/por: DIGEO:A484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, C—rdoba: resultados definitivos.",===> Solicitar a/por: DIGEO:A487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, R’o Negro: resultados definitivos.",===> Solicitar a/por: DIGEO:A488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, Entre R’os: resultados definitivos.",===> Solicitar a/por: DIGEO:A489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, Chubut: resultados definitivos.",===> Solicitar a/por: DIGEO:A490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, Salta: resultados definitivos.",===> Solicitar a/por: DIGEO:A491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, Chaco: resultados definitivos.",===> Solicitar a/por: DIGEO:A492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional Econ—mico 1974, industria, Mendoza: resultados definitivos.",===> Solicitar a/por: DIGEO:A493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,Cuadros in_ditos IV Censo General de la Naci—n a–o 1947: caracter’sticas econ—micas de la poblaci—n.,===> Solicitar a/por: DIGEO:A494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Cuadros in_ditos IV Censo General de la Naci—n a–o 1947: caracter’sticas de la familia y convivencia, estado civil y fecundidad.",===> Solicitar a/por: DIGEO:A486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,Normas de codificaci—n de unidades pol’ticas.,===> Solicitar a/por: DIGEO:A495,,,,,,<POBLACION>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,Censo Nacional de Poblaci—n y Vivienda 1980. Serie A: resultados provisionales por localidad.,===> Solicitar a/por: DIGEO:A499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,La pobreza urbana en la Argentina.,===> Solicitar a/por: DIGEO:A499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,Anuario estad’stico de la Repœblica Argentina 1981-1982.,===> Solicitar a/por: DIGEO:A500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,Normas de codificaci—n de actividades econ—micas.,===> Solicitar a/por: DIGEO:A501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,Cat‡logo de series monogr‡ficas de Naciones Unidas.,===> Solicitar a/por: DIGEO:A502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,Cat‡logo de monograf’as IND1984-88.,===> Solicitar a/por: DIGEO:A503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,Aeronavegaci—n comercial argentina.,===> Solicitar a/por: DIGEO:A504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,Cat‡logo de publicaciones seriadas argentinas.,===> Solicitar a/por: DIGEO:A505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,Censo Nacional de Poblaci—n y Vivienda 1991.,===> Solicitar a/por: DIGEO:A506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n y vivienda 1991, serie A N_ 2: por localidad, resultados provisionales.","===> Solicitar a/por: DIGEO:A708, 711",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,Censo Nacional de poblaci—n y Vivienda 1991: resultados provisionales.,===> Solicitar a/por: DIGEO:A709,,,,,,<POBLACION>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,Anuario estad’stico de la Repœblica Argentina 1994.,===> Solicitar a/por: DIGEO:A709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,Anuario estad’stico de la Repœblica Argentina 1993.,===> Solicitar a/por: DIGEO:A705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,Anuario estad’stico de la Repœblica Argentina 1983-1986.,===> Solicitar a/por: DIGEO:A704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,Tercer Censo Nacional 1914.,===> Solicitar a/por: DIGEO:A703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Instituto Nacional de Estad’stica y Censos,"Censo General de Poblaci—n, Edificaci—n, Comercio e Industrias de la Ciudad de Buenos Aires.",===> Solicitar a/por: DIGEO:A718-721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Direcci—n Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n y Vivienda 1980, serie B: caracter’sticas generales.",===> Solicitar a/por: DIGEO:A816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Direcci—n Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n y Vivienda 1980, serie C Vivienda.",===> Solicitar a/por: DIGEO:A845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Direcci—n Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n y Vivienda 1980, serie E publicaciones especiales; poblaci—n en localidades de m‡s de 100.000 habitantes y capitales de provincia.",===> Solicitar a/por: DIGEO:A844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Direcci—n Nacional de Estad’stica y Censos,Censo Nacional de Poblaci—n 1960.,===> Solicitar a/por: DIGEO:A735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Direcci—n Nacional de Estad’stica y Censos,Informe demogr‡fico de la Repœblica Argentina 1944-1954.,===> Solicitar a/por: DIGEO:A726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Direcci—n Nacional de Estad’stica y Censos,Anuario estad’stico de la Repœblica Argentina 1957.,===> Solicitar a/por: DIGEO:A726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Direcci—n Nacional de Estad’stica y Censos,"Censo nacional de 1960, poblaci—n: caracter’sticas principales de la poblaci—n obtenidas por muestreo.",===> Solicitar a/por: DIGEO:A746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidad Nacional de C—rdoba. Instituto de Estad’stica,"Baricentro de la pir‡mide de la poblaci—n en provincias y territorios de la Repœblica, a trav_s de los tres censos generales.",===> Solicitar a/por: DIGEO:A746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Direcci—n Nacional de Estad’stica y Censos,"Censo Nacional de Poblaci—n 1960: antecedentes, normas y procedimientos.",===> Solicitar a/por: DIGEO:A733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. Direcci—n Nacional de Estad’stica y Censos,Censo Ind’gena Nacional 1960.,===> Solicitar a/por: DIGEO:A733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
